time,open,high,low,close,volume,tbbav
2026-01-24 07:45:00+00:00,89657.76,89692.31,89601.28,89620.1,85.92831,27.33757
2026-01-24 08:00:00+00:00,89620.11,89641.44,89583.02,89615.86,76.83525,21.4337
2026-01-24 08:15:00+00:00,89615.87,89615.87,89615.85,89615.86,13.76787,5.84997
2026-01-24 08:30:00+00:00,89615.85,89663.22,89615.85,89663.22,36.68226,18.20117
2026-01-24 08:45:00+00:00,89663.21,89686.43,89634.19,89660.88,63.00551,23.92808
2026-01-24 09:00:00+00:00,89660.88,89660.88,89620.0,89640.45,22.37648,9.54027
2026-01-24 09:15:00+00:00,89640.45,89640.45,89610.2,89620.68,20.24079,11.12828
2026-01-24 09:30:00+00:00,89620.69,89620.69,89600.0,89613.66,67.20172,7.51263
2026-01-24 09:45:00+00:00,89613.66,89613.66,89600.0,89600.0,16.79438,3.54367
2026-01-24 10:00:00+00:00,89600.01,89654.79,89600.0,89629.18,26.19038,15.38588
2026-01-24 10:15:00+00:00,89629.18,89629.19,89620.42,89620.42,9.21191,2.90143
2026-01-24 10:30:00+00:00,89620.43,89626.71,89577.97,89602.24,28.52407,18.28182
2026-01-24 10:45:00+00:00,89602.23,89632.57,89602.23,89626.8,18.6625,9.02447
2026-01-24 11:00:00+00:00,89626.79,89626.8,89610.04,89610.05,22.97882,4.19105
2026-01-24 11:15:00+00:00,89610.04,89654.85,89610.04,89633.87,36.65687,18.42652
2026-01-24 11:30:00+00:00,89633.87,89676.26,89622.48,89654.25,32.69698,23.33778
2026-01-24 11:45:00+00:00,89654.24,89654.25,89595.4,89595.4,21.77,5.42845
2026-01-24 12:00:00+00:00,89595.41,89595.41,89541.55,89541.56,39.84299,13.74735
2026-01-24 12:15:00+00:00,89541.56,89560.39,89541.56,89549.99,24.94594,13.98801
2026-01-24 12:30:00+00:00,89549.99,89583.4,89486.87,89535.99,69.44825,26.61149
2026-01-24 12:45:00+00:00,89536.0,89537.82,89523.13,89537.82,44.83827,25.64761
2026-01-24 13:00:00+00:00,89537.82,89537.82,89527.24,89535.59,24.72971,14.03859
2026-01-24 13:15:00+00:00,89535.58,89540.44,89532.29,89532.3,53.38858,14.8863
2026-01-24 13:30:00+00:00,89532.29,89536.77,89521.1,89536.76,20.08414,12.03803
2026-01-24 13:45:00+00:00,89536.77,89536.77,89368.21,89368.22,58.50647,12.60681
2026-01-24 14:00:00+00:00,89368.22,89491.35,89171.75,89473.86,191.91416,76.68503
2026-01-24 14:15:00+00:00,89473.87,89473.87,89433.08,89472.83,40.16471,23.77424
2026-01-24 14:30:00+00:00,89472.84,89512.05,89443.25,89500.01,50.51,24.9979
2026-01-24 14:45:00+00:00,89500.01,89500.01,89450.01,89450.03,64.07077,30.38568
2026-01-24 15:00:00+00:00,89450.03,89492.14,89432.36,89470.53,152.52953,71.55965
2026-01-24 15:15:00+00:00,89470.52,89470.53,89390.0,89394.43,108.91175,53.7362
2026-01-24 15:30:00+00:00,89394.42,89429.75,89332.51,89347.13,38.09207,14.7754
2026-01-24 15:45:00+00:00,89347.14,89353.4,89263.64,89275.77,34.93782,8.28997
2026-01-24 16:00:00+00:00,89275.77,89369.79,89190.97,89247.79,120.67144,43.70272
2026-01-24 16:15:00+00:00,89247.79,89268.62,89162.08,89260.0,44.14675,11.97555
2026-01-24 16:30:00+00:00,89260.0,89264.0,89189.92,89219.99,26.9184,11.43448
2026-01-24 16:45:00+00:00,89219.99,89316.37,89183.56,89290.01,43.3237,27.68685
2026-01-24 17:00:00+00:00,89290.01,89395.08,89252.93,89371.88,44.84456,30.64421
2026-01-24 17:15:00+00:00,89371.89,89414.38,89341.38,89406.69,24.58142,14.5838
2026-01-24 17:30:00+00:00,89406.69,89406.69,89333.53,89333.53,43.84514,9.64505
2026-01-24 17:45:00+00:00,89333.53,89406.51,89316.71,89406.5,21.87296,13.55276
2026-01-24 18:00:00+00:00,89406.5,89416.0,89382.05,89415.99,24.17975,12.0831
2026-01-24 18:15:00+00:00,89416.0,89430.0,89398.27,89426.69,21.59484,8.63729
2026-01-24 18:30:00+00:00,89426.7,89461.4,89412.73,89412.73,25.08367,6.89384
2026-01-24 18:45:00+00:00,89412.74,89427.31,89395.22,89395.23,13.54627,4.52078
2026-01-24 19:00:00+00:00,89395.22,89395.23,89316.98,89316.98,13.69114,2.83186
2026-01-24 19:15:00+00:00,89316.99,89316.99,89276.58,89296.03,23.08061,10.134
2026-01-24 19:30:00+00:00,89296.03,89334.99,89292.86,89334.98,43.00096,28.00268
2026-01-24 19:45:00+00:00,89334.98,89358.0,89316.15,89331.36,25.70545,11.19773
2026-01-24 20:00:00+00:00,89331.36,89382.0,89331.35,89373.53,19.22049,5.40398
2026-01-24 20:15:00+00:00,89373.54,89399.99,89373.53,89399.99,10.54563,6.14216
2026-01-24 20:30:00+00:00,89399.99,89399.99,89381.84,89383.65,9.14471,3.6369
2026-01-24 20:45:00+00:00,89383.66,89383.66,89380.0,89380.01,7.52263,2.98368
2026-01-24 21:00:00+00:00,89380.0,89380.01,89270.0,89287.83,33.5548,13.57864
2026-01-24 21:15:00+00:00,89287.83,89342.01,89285.59,89331.53,19.37912,8.78219
2026-01-24 21:30:00+00:00,89331.54,89373.31,89314.82,89370.37,19.45574,10.71915
2026-01-24 21:45:00+00:00,89370.37,89386.61,89333.81,89386.61,27.1088,16.29796
2026-01-24 22:00:00+00:00,89386.61,89488.24,89386.6,89471.51,39.47077,25.48689
2026-01-24 22:15:00+00:00,89471.51,89489.84,89401.37,89401.37,32.91541,16.04478
2026-01-24 22:30:00+00:00,89401.37,89401.38,89304.85,89304.85,19.95104,5.14775
2026-01-24 22:45:00+00:00,89304.85,89430.0,89304.85,89430.0,44.69782,26.47967
2026-01-24 23:00:00+00:00,89429.99,89474.65,89304.0,89351.79,48.10764,17.06936
2026-01-24 23:15:00+00:00,89351.8,89389.77,89325.27,89389.76,19.81925,13.59226
2026-01-24 23:30:00+00:00,89389.77,89389.77,89316.38,89316.38,23.72638,13.87647
2026-01-24 23:45:00+00:00,89316.38,89334.57,89215.59,89225.34,45.42544,11.8504
2026-01-25 00:00:00+00:00,89225.34,89270.31,89223.48,89265.39,27.19126,11.37831
2026-01-25 00:15:00+00:00,89265.39,89298.26,89183.49,89183.5,35.16066,10.89256
2026-01-25 00:30:00+00:00,89183.5,89272.0,89183.49,89272.0,39.50238,23.9919
2026-01-25 00:45:00+00:00,89271.99,89315.18,89267.78,89315.18,19.78847,10.08934
2026-01-25 01:00:00+00:00,89315.18,89319.13,89246.75,89253.18,34.59656,15.67148
2026-01-25 01:15:00+00:00,89253.18,89266.84,89200.0,89200.0,37.69064,12.04739
2026-01-25 01:30:00+00:00,89200.0,89200.01,89102.58,89140.0,61.27433,26.31698
2026-01-25 01:45:00+00:00,89140.0,89196.53,89140.0,89176.31,47.12279,15.85049
2026-01-25 02:00:00+00:00,89176.31,89268.36,89168.17,89243.2,33.69994,21.3502
2026-01-25 02:15:00+00:00,89243.2,89243.2,89129.62,89140.08,70.99666,9.98307
2026-01-25 02:30:00+00:00,89140.08,89198.31,89140.08,89145.41,31.50483,12.7398
2026-01-25 02:45:00+00:00,89145.4,89173.96,89139.04,89139.04,38.45297,11.08652
2026-01-25 03:00:00+00:00,89139.04,89176.72,89131.23,89145.61,34.81101,17.09553
2026-01-25 03:15:00+00:00,89145.6,89145.61,88990.0,89035.32,112.79151,27.77221
2026-01-25 03:30:00+00:00,89035.32,89035.32,88841.26,88928.47,246.56477,72.57947
2026-01-25 03:45:00+00:00,88928.47,88984.73,88838.72,88960.35,78.67875,44.27618
2026-01-25 04:00:00+00:00,88960.36,89026.24,88941.03,88977.85,61.58847,33.42888
2026-01-25 04:15:00+00:00,88977.84,89000.0,88956.36,88958.39,168.67656,29.7862
2026-01-25 04:30:00+00:00,88958.4,89090.13,88958.39,89068.04,55.12193,36.88941
2026-01-25 04:45:00+00:00,89068.05,89086.68,89000.0,89006.96,64.47076,13.7098
2026-01-25 05:00:00+00:00,89006.97,89045.44,88990.0,89040.45,43.76535,16.62057
2026-01-25 05:15:00+00:00,89040.44,89044.58,88989.99,88990.0,58.95054,11.31875
2026-01-25 05:30:00+00:00,88990.01,88990.01,88870.45,88892.46,69.29886,31.21884
2026-01-25 05:45:00+00:00,88892.45,88999.52,88892.45,88990.9,32.93688,16.81565
2026-01-25 06:00:00+00:00,88990.89,88990.9,88699.98,88710.28,284.03833,53.24931
2026-01-25 06:15:00+00:00,88710.28,88834.17,88649.98,88788.8,154.39238,59.91211
2026-01-25 06:30:00+00:00,88788.8,88878.78,88695.49,88849.59,91.21755,53.71127
2026-01-25 06:45:00+00:00,88849.58,88866.33,88831.35,88831.36,37.77569,12.26904
2026-01-25 07:00:00+00:00,88831.36,88831.36,88730.95,88730.95,91.67575,22.61415
2026-01-25 07:15:00+00:00,88730.95,88785.7,88730.95,88785.69,34.55959,17.66031
2026-01-25 07:30:00+00:00,88785.69,88785.7,88722.26,88722.26,43.20874,9.57392
